date,store_nbr,family,sales,onpromotion,oil prices
2015-01-13,1.0,AUTOMOTIVE,0.0,0.0,45.92
2015-01-13,1.0,BABY CARE,0.0,0.0,45.92
2015-01-13,1.0,BEAUTY,2.0,0.0,45.92
2015-01-13,1.0,BEVERAGES,1295.0,0.0,45.92
2015-01-13,1.0,BOOKS,0.0,0.0,45.92
2015-01-14,1.0,AUTOMOTIVE,3.0,0.0,48.49
2015-01-14,1.0,BABY CARE,0.0,0.0,48.49
2015-01-14,1.0,BEAUTY,0.0,0.0,48.49
2015-01-14,1.0,BEVERAGES,1200.0,2.0,48.49
2015-01-14,1.0,BOOKS,0.0,0.0,48.49
2015-01-15,1.0,AUTOMOTIVE,3.0,0.0,46.37
2015-01-15,1.0,BABY CARE,0.0,0.0,46.37
2015-01-15,1.0,BEAUTY,4.0,0.0,46.37
2015-01-15,1.0,BEVERAGES,925.0,1.0,46.37
2015-01-15,1.0,BOOKS,0.0,0.0,46.37
2015-01-16,1.0,AUTOMOTIVE,0.0,0.0,48.49
2015-01-16,1.0,BABY CARE,0.0,0.0,48.49
2015-01-16,1.0,BEAUTY,1.0,0.0,48.49
2015-01-16,1.0,BEVERAGES,1317.0,0.0,48.49
2015-01-16,1.0,BOOKS,0.0,0.0,48.49
2015-01-19,1.0,AUTOMOTIVE,3.0,0.0,
2015-01-19,1.0,BABY CARE,0.0,0.0,
2015-01-19,1.0,BEAUTY,1.0,0.0,
2015-01-19,1.0,BEVERAGES,991.0,0.0,
2015-01-19,1.0,BOOKS,0.0,0.0,
2015-01-20,1.0,AUTOMOTIVE,0.0,0.0,46.79
2015-01-20,1.0,BABY CARE,0.0,0.0,46.79
2015-01-20,1.0,BEAUTY,0.0,0.0,46.79
2015-01-20,1.0,BEVERAGES,1003.0,0.0,46.79
2015-01-20,1.0,BOOKS,0.0,0.0,46.79
2015-01-21,1.0,AUTOMOTIVE,0.0,0.0,47.85
2015-01-21,1.0,BABY CARE,0.0,0.0,47.85
2015-01-21,1.0,BEAUTY,1.0,0.0,47.85
2015-01-21,1.0,BEVERAGES,993.0,0.0,47.85
2015-01-21,1.0,BOOKS,0.0,0.0,47.85
2015-01-22,1.0,AUTOMOTIVE,2.0,0.0,45.93
2015-01-22,1.0,BABY CARE,0.0,0.0,45.93
2015-01-22,1.0,BEAUTY,2.0,0.0,45.93
2015-01-22,1.0,BEVERAGES,942.0,0.0,45.93
2015-01-22,1.0,BOOKS,0.0,0.0,45.93
2015-01-23,1.0,AUTOMOTIVE,6.0,0.0,45.26
2015-01-23,1.0,BABY CARE,0.0,0.0,45.26
2015-01-23,1.0,BEAUTY,1.0,0.0,45.26
2015-01-23,1.0,BEVERAGES,1281.0,1.0,45.26
2015-01-23,1.0,BOOKS,0.0,0.0,45.26
2015-01-26,1.0,AUTOMOTIVE,3.0,0.0,44.8
2015-01-26,1.0,BABY CARE,0.0,0.0,44.8
2015-01-26,1.0,BEAUTY,4.0,0.0,44.8
2015-01-26,1.0,BEVERAGES,841.0,0.0,44.8
2015-01-26,1.0,BOOKS,0.0,0.0,44.8
2015-01-27,1.0,AUTOMOTIVE,6.0,0.0,45.84
2015-01-27,1.0,BABY CARE,0.0,0.0,45.84
2015-01-27,1.0,BEAUTY,0.0,0.0,45.84
2015-01-27,1.0,BEVERAGES,890.0,1.0,45.84
2015-01-27,1.0,BOOKS,0.0,0.0,45.84
2015-01-28,1.0,AUTOMOTIVE,1.0,0.0,44.08
2015-01-28,1.0,BABY CARE,0.0,0.0,44.08
2015-01-28,1.0,BEAUTY,2.0,0.0,44.08
2015-01-28,1.0,BEVERAGES,1156.0,0.0,44.08
2015-01-28,1.0,BOOKS,0.0,0.0,44.08
2015-01-29,1.0,AUTOMOTIVE,4.0,0.0,44.12
2015-01-29,1.0,BABY CARE,0.0,0.0,44.12
2015-01-29,1.0,BEAUTY,1.0,0.0,44.12
2015-01-29,1.0,BEVERAGES,1110.0,1.0,44.12
2015-01-29,1.0,BOOKS,0.0,0.0,44.12
2015-01-30,1.0,AUTOMOTIVE,5.0,0.0,47.79
2015-01-30,1.0,BABY CARE,0.0,0.0,47.79
2015-01-30,1.0,BEAUTY,4.0,1.0,47.79
2015-01-30,1.0,BEVERAGES,937.0,1.0,47.79
2015-01-30,1.0,BOOKS,0.0,0.0,47.79
2015-02-02,1.0,AUTOMOTIVE,6.0,0.0,49.25
2015-02-02,1.0,BABY CARE,0.0,0.0,49.25
2015-02-02,1.0,BEAUTY,0.0,0.0,49.25
2015-02-02,1.0,BEVERAGES,1177.0,1.0,49.25
2015-02-02,1.0,BOOKS,0.0,0.0,49.25
2015-02-03,1.0,AUTOMOTIVE,4.0,0.0,53.04
2015-02-03,1.0,BABY CARE,0.0,0.0,53.04
2015-02-03,1.0,BEAUTY,2.0,0.0,53.04
2015-02-03,1.0,BEVERAGES,1030.0,1.0,53.04
2015-02-03,1.0,BOOKS,0.0,0.0,53.04
2015-02-04,1.0,AUTOMOTIVE,2.0,0.0,48.45
2015-02-04,1.0,BABY CARE,0.0,0.0,48.45
2015-02-04,1.0,BEAUTY,2.0,1.0,48.45
2015-02-04,1.0,BEVERAGES,1082.0,3.0,48.45
2015-02-04,1.0,BOOKS,0.0,0.0,48.45
2015-02-05,1.0,AUTOMOTIVE,0.0,0.0,50.48
2015-02-05,1.0,BABY CARE,0.0,0.0,50.48
2015-02-05,1.0,BEAUTY,1.0,0.0,50.48
2015-02-05,1.0,BEVERAGES,935.0,1.0,50.48
2015-02-05,1.0,BOOKS,0.0,0.0,50.48
2015-02-06,1.0,AUTOMOTIVE,0.0,0.0,51.66
2015-02-06,1.0,BABY CARE,0.0,0.0,51.66
2015-02-06,1.0,BEAUTY,0.0,0.0,51.66
2015-02-06,1.0,BEVERAGES,1164.0,1.0,51.66
2015-02-06,1.0,BOOKS,0.0,0.0,51.66
2015-02-09,1.0,AUTOMOTIVE,7.0,0.0,52.99
2015-02-09,1.0,BABY CARE,0.0,0.0,52.99
2015-02-09,1.0,BEAUTY,1.0,0.0,52.99
2015-02-09,1.0,BEVERAGES,967.0,1.0,52.99
2015-02-09,1.0,BOOKS,0.0,0.0,52.99
2015-02-10,1.0,AUTOMOTIVE,4.0,0.0,50.06
2015-02-10,1.0,BABY CARE,0.0,0.0,50.06
2015-02-10,1.0,BEAUTY,5.0,1.0,50.06
2015-02-10,1.0,BEVERAGES,971.0,2.0,50.06
2015-02-10,1.0,BOOKS,0.0,0.0,50.06
2015-02-11,1.0,AUTOMOTIVE,2.0,0.0,48.8
2015-02-11,1.0,BABY CARE,0.0,0.0,48.8
2015-02-11,1.0,BEAUTY,4.0,0.0,48.8
2015-02-11,1.0,BEVERAGES,940.0,1.0,48.8
2015-02-11,1.0,BOOKS,0.0,0.0,48.8
2015-02-12,1.0,AUTOMOTIVE,1.0,0.0,51.17
2015-02-12,1.0,BABY CARE,0.0,0.0,51.17
2015-02-12,1.0,BEAUTY,1.0,0.0,51.17
2015-02-12,1.0,BEVERAGES,882.0,1.0,51.17
2015-02-12,1.0,BOOKS,0.0,0.0,51.17
2015-02-13,1.0,AUTOMOTIVE,6.0,0.0,52.66
2015-02-13,1.0,BABY CARE,0.0,0.0,52.66
2015-02-13,1.0,BEAUTY,3.0,0.0,52.66
2015-02-13,1.0,BEVERAGES,1089.0,2.0,52.66
2015-02-13,1.0,BOOKS,0.0,0.0,52.66
2015-02-16,1.0,AUTOMOTIVE,0.0,0.0,
2015-02-16,1.0,BABY CARE,0.0,0.0,
2015-02-16,1.0,BEAUTY,0.0,0.0,
2015-02-16,1.0,BEVERAGES,397.0,1.0,
2015-02-16,1.0,BOOKS,0.0,0.0,
2015-02-17,1.0,AUTOMOTIVE,1.0,0.0,53.56
2015-02-17,1.0,BABY CARE,0.0,0.0,53.56
2015-02-17,1.0,BEAUTY,0.0,0.0,53.56
2015-02-17,1.0,BEVERAGES,318.0,0.0,53.56
2015-02-17,1.0,BOOKS,0.0,0.0,53.56
2015-02-18,1.0,AUTOMOTIVE,4.0,0.0,52.13
2015-02-18,1.0,BABY CARE,0.0,0.0,52.13
2015-02-18,1.0,BEAUTY,7.0,1.0,52.13
2015-02-18,1.0,BEVERAGES,1103.0,1.0,52.13
2015-02-18,1.0,BOOKS,0.0,0.0,52.13
2015-02-19,1.0,AUTOMOTIVE,2.0,0.0,51.12
2015-02-19,1.0,BABY CARE,0.0,0.0,51.12
2015-02-19,1.0,BEAUTY,1.0,0.0,51.12
2015-02-19,1.0,BEVERAGES,685.0,0.0,51.12
2015-02-19,1.0,BOOKS,0.0,0.0,51.12
2015-02-20,1.0,AUTOMOTIVE,0.0,0.0,49.95
2015-02-20,1.0,BABY CARE,0.0,0.0,49.95
2015-02-20,1.0,BEAUTY,2.0,0.0,49.95
2015-02-20,1.0,BEVERAGES,1135.0,0.0,49.95
2015-02-20,1.0,BOOKS,0.0,0.0,49.95
2015-02-23,1.0,AUTOMOTIVE,2.0,0.0,49.56
2015-02-23,1.0,BABY CARE,0.0,0.0,49.56
2015-02-23,1.0,BEAUTY,2.0,0.0,49.56
2015-02-23,1.0,BEVERAGES,984.0,0.0,49.56
2015-02-23,1.0,BOOKS,0.0,0.0,49.56
2015-02-24,1.0,AUTOMOTIVE,2.0,0.0,48.48
2015-02-24,1.0,BABY CARE,0.0,0.0,48.48
2015-02-24,1.0,BEAUTY,2.0,0.0,48.48
2015-02-24,1.0,BEVERAGES,965.0,1.0,48.48
2015-02-24,1.0,BOOKS,0.0,0.0,48.48
2015-02-25,1.0,AUTOMOTIVE,2.0,0.0,50.25
2015-02-25,1.0,BABY CARE,0.0,0.0,50.25
2015-02-25,1.0,BEAUTY,2.0,0.0,50.25
2015-02-25,1.0,BEVERAGES,990.0,0.0,50.25
2015-02-25,1.0,BOOKS,0.0,0.0,50.25
2015-02-26,1.0,AUTOMOTIVE,0.0,0.0,47.65
2015-02-26,1.0,BABY CARE,0.0,0.0,47.65
2015-02-26,1.0,BEAUTY,2.0,0.0,47.65
2015-02-26,1.0,BEVERAGES,1007.0,0.0,47.65
2015-02-26,1.0,BOOKS,0.0,0.0,47.65
2015-02-27,1.0,AUTOMOTIVE,6.0,0.0,49.84
2015-02-27,1.0,BABY CARE,0.0,0.0,49.84
2015-02-27,1.0,BEAUTY,4.0,0.0,49.84
2015-02-27,1.0,BEVERAGES,1093.0,0.0,49.84
2015-02-27,1.0,BOOKS,0.0,0.0,49.84
2015-03-02,1.0,AUTOMOTIVE,4.0,0.0,49.59
2015-03-02,1.0,BABY CARE,0.0,0.0,49.59
2015-03-02,1.0,BEAUTY,1.0,0.0,49.59
2015-03-02,1.0,BEVERAGES,1032.0,1.0,49.59
2015-03-02,1.0,BOOKS,0.0,0.0,49.59
2015-03-03,1.0,AUTOMOTIVE,5.0,0.0,50.43
2015-03-03,1.0,BABY CARE,0.0,0.0,50.43
2015-03-03,1.0,BEAUTY,1.0,0.0,50.43
2015-03-03,1.0,BEVERAGES,1338.0,2.0,50.43
2015-03-03,1.0,BOOKS,0.0,0.0,50.43
2015-03-04,1.0,AUTOMOTIVE,1.0,0.0,51.53
2015-03-04,1.0,BABY CARE,0.0,0.0,51.53
2015-03-04,1.0,BEAUTY,4.0,0.0,51.53
2015-03-04,1.0,BEVERAGES,1155.0,1.0,51.53
2015-03-04,1.0,BOOKS,0.0,0.0,51.53
2015-03-05,1.0,AUTOMOTIVE,8.0,0.0,50.76
2015-03-05,1.0,BABY CARE,0.0,0.0,50.76
2015-03-05,1.0,BEAUTY,3.0,0.0,50.76
2015-03-05,1.0,BEVERAGES,1032.0,0.0,50.76
2015-03-05,1.0,BOOKS,0.0,0.0,50.76
2015-03-06,1.0,AUTOMOTIVE,8.0,0.0,49.61
2015-03-06,1.0,BABY CARE,0.0,0.0,49.61
2015-03-06,1.0,BEAUTY,3.0,0.0,49.61
2015-03-06,1.0,BEVERAGES,1043.0,0.0,49.61
2015-03-06,1.0,BOOKS,0.0,0.0,49.61
2015-03-09,1.0,AUTOMOTIVE,2.0,0.0,49.95
2015-03-09,1.0,BABY CARE,0.0,0.0,49.95
2015-03-09,1.0,BEAUTY,2.0,0.0,49.95
2015-03-09,1.0,BEVERAGES,1296.0,0.0,49.95
2015-03-09,1.0,BOOKS,0.0,0.0,49.95
2015-03-10,1.0,AUTOMOTIVE,3.0,0.0,48.42
2015-03-10,1.0,BABY CARE,0.0,0.0,48.42
2015-03-10,1.0,BEAUTY,2.0,0.0,48.42
2015-03-10,1.0,BEVERAGES,1300.0,0.0,48.42
2015-03-10,1.0,BOOKS,0.0,0.0,48.42
2015-03-11,1.0,AUTOMOTIVE,4.0,0.0,48.06
2015-03-11,1.0,BABY CARE,0.0,0.0,48.06
2015-03-11,1.0,BEAUTY,1.0,0.0,48.06
2015-03-11,1.0,BEVERAGES,1241.0,0.0,48.06
2015-03-11,1.0,BOOKS,0.0,0.0,48.06
2015-03-12,1.0,AUTOMOTIVE,1.0,0.0,47.12
2015-03-12,1.0,BABY CARE,0.0,0.0,47.12
2015-03-12,1.0,BEAUTY,2.0,0.0,47.12
2015-03-12,1.0,BEVERAGES,988.0,0.0,47.12
2015-03-12,1.0,BOOKS,0.0,0.0,47.12
2015-03-13,1.0,AUTOMOTIVE,4.0,0.0,44.88
2015-03-13,1.0,BABY CARE,0.0,0.0,44.88
2015-03-13,1.0,BEAUTY,1.0,0.0,44.88
2015-03-13,1.0,BEVERAGES,1545.0,0.0,44.88
2015-03-13,1.0,BOOKS,0.0,0.0,44.88
2015-03-16,1.0,AUTOMOTIVE,3.0,0.0,43.93
2015-03-16,1.0,BABY CARE,0.0,0.0,43.93
2015-03-16,1.0,BEAUTY,3.0,0.0,43.93
2015-03-16,1.0,BEVERAGES,1107.0,1.0,43.93
2015-03-16,1.0,BOOKS,0.0,0.0,43.93
2015-03-17,1.0,AUTOMOTIVE,3.0,0.0,43.39
2015-03-17,1.0,BABY CARE,0.0,0.0,43.39
2015-03-17,1.0,BEAUTY,2.0,0.0,43.39
2015-03-17,1.0,BEVERAGES,1034.0,0.0,43.39
2015-03-17,1.0,BOOKS,0.0,0.0,43.39
2015-03-18,1.0,AUTOMOTIVE,3.0,0.0,44.63
2015-03-18,1.0,BABY CARE,0.0,0.0,44.63
2015-03-18,1.0,BEAUTY,0.0,0.0,44.63
2015-03-18,1.0,BEVERAGES,812.0,0.0,44.63
2015-03-18,1.0,BOOKS,0.0,0.0,44.63
2015-03-19,1.0,AUTOMOTIVE,0.0,0.0,44.02
2015-03-19,1.0,BABY CARE,0.0,0.0,44.02
2015-03-19,1.0,BEAUTY,2.0,0.0,44.02
2015-03-19,1.0,BEVERAGES,867.0,0.0,44.02
2015-03-19,1.0,BOOKS,0.0,0.0,44.02
2015-03-20,1.0,AUTOMOTIVE,0.0,0.0,46.0
2015-03-20,1.0,BABY CARE,0.0,0.0,46.0
2015-03-20,1.0,BEAUTY,0.0,0.0,46.0
2015-03-20,1.0,BEVERAGES,1185.0,0.0,46.0
2015-03-20,1.0,BOOKS,0.0,0.0,46.0
2015-03-23,1.0,AUTOMOTIVE,5.0,0.0,47.4
2015-03-23,1.0,BABY CARE,0.0,0.0,47.4
2015-03-23,1.0,BEAUTY,1.0,0.0,47.4
2015-03-23,1.0,BEVERAGES,1018.0,0.0,47.4
2015-03-23,1.0,BOOKS,0.0,0.0,47.4
2015-03-24,1.0,AUTOMOTIVE,7.0,0.0,47.03
2015-03-24,1.0,BABY CARE,0.0,0.0,47.03
2015-03-24,1.0,BEAUTY,4.0,0.0,47.03
2015-03-24,1.0,BEVERAGES,859.0,0.0,47.03
2015-03-24,1.0,BOOKS,0.0,0.0,47.03
2015-03-25,1.0,AUTOMOTIVE,0.0,0.0,48.75
2015-03-25,1.0,BABY CARE,0.0,0.0,48.75
2015-03-25,1.0,BEAUTY,2.0,0.0,48.75
2015-03-25,1.0,BEVERAGES,956.0,0.0,48.75
2015-03-25,1.0,BOOKS,0.0,0.0,48.75
2015-03-26,1.0,AUTOMOTIVE,1.0,0.0,51.41
2015-03-26,1.0,BABY CARE,0.0,0.0,51.41
2015-03-26,1.0,BEAUTY,2.0,0.0,51.41
2015-03-26,1.0,BEVERAGES,748.0,0.0,51.41
2015-03-26,1.0,BOOKS,0.0,0.0,51.41
2015-03-27,1.0,AUTOMOTIVE,5.0,0.0,48.83
2015-03-27,1.0,BABY CARE,0.0,0.0,48.83
2015-03-27,1.0,BEAUTY,1.0,0.0,48.83
2015-03-27,1.0,BEVERAGES,1167.0,1.0,48.83
2015-03-27,1.0,BOOKS,0.0,0.0,48.83
2015-03-30,1.0,AUTOMOTIVE,2.0,0.0,48.66
2015-03-30,1.0,BABY CARE,0.0,0.0,48.66
2015-03-30,1.0,BEAUTY,2.0,0.0,48.66
2015-03-30,1.0,BEVERAGES,760.0,0.0,48.66
2015-03-30,1.0,BOOKS,0.0,0.0,48.66
2015-03-31,1.0,AUTOMOTIVE,6.0,0.0,47.72
2015-03-31,1.0,BABY CARE,0.0,0.0,47.72
2015-03-31,1.0,BEAUTY,1.0,0.0,47.72
2015-03-31,1.0,BEVERAGES,870.0,1.0,47.72
2015-03-31,1.0,BOOKS,0.0,0.0,47.72
2015-04-01,1.0,AUTOMOTIVE,2.0,0.0,50.12
2015-04-01,1.0,BABY CARE,0.0,0.0,50.12
2015-04-01,1.0,BEAUTY,1.0,0.0,50.12
2015-04-01,1.0,BEVERAGES,1057.0,1.0,50.12
2015-04-01,1.0,BOOKS,0.0,0.0,50.12
2015-04-02,1.0,AUTOMOTIVE,2.0,0.0,49.13
2015-04-02,1.0,BABY CARE,0.0,0.0,49.13
2015-04-02,1.0,BEAUTY,0.0,0.0,49.13
2015-04-02,1.0,BEVERAGES,972.0,0.0,49.13
2015-04-02,1.0,BOOKS,0.0,0.0,49.13
2015-04-03,1.0,AUTOMOTIVE,0.0,0.0,
2015-04-03,1.0,BABY CARE,0.0,0.0,
2015-04-03,1.0,BEAUTY,0.0,0.0,
2015-04-03,1.0,BEVERAGES,358.0,0.0,
2015-04-03,1.0,BOOKS,0.0,0.0,
2015-04-06,1.0,AUTOMOTIVE,3.0,0.0,52.08
2015-04-06,1.0,BABY CARE,0.0,0.0,52.08
2015-04-06,1.0,BEAUTY,1.0,0.0,52.08
2015-04-06,1.0,BEVERAGES,1111.0,0.0,52.08
2015-04-06,1.0,BOOKS,0.0,0.0,52.08
2015-04-07,1.0,AUTOMOTIVE,2.0,0.0,53.95
2015-04-07,1.0,BABY CARE,0.0,0.0,53.95
2015-04-07,1.0,BEAUTY,0.0,0.0,53.95
2015-04-07,1.0,BEVERAGES,1222.0,1.0,53.95
2015-04-07,1.0,BOOKS,0.0,0.0,53.95
2015-04-08,1.0,AUTOMOTIVE,6.0,0.0,50.44
2015-04-08,1.0,BABY CARE,0.0,0.0,50.44
2015-04-08,1.0,BEAUTY,0.0,0.0,50.44
2015-04-08,1.0,BEVERAGES,1316.0,0.0,50.44
2015-04-08,1.0,BOOKS,0.0,0.0,50.44
2015-04-09,1.0,AUTOMOTIVE,1.0,0.0,50.79
2015-04-09,1.0,BABY CARE,0.0,0.0,50.79
2015-04-09,1.0,BEAUTY,2.0,0.0,50.79
2015-04-09,1.0,BEVERAGES,1076.0,1.0,50.79
2015-04-09,1.0,BOOKS,0.0,0.0,50.79
2015-04-10,1.0,AUTOMOTIVE,1.0,0.0,51.63
2015-04-10,1.0,BABY CARE,0.0,0.0,51.63
2015-04-10,1.0,BEAUTY,1.0,0.0,51.63
2015-04-10,1.0,BEVERAGES,1143.0,1.0,51.63
2015-04-10,1.0,BOOKS,0.0,0.0,51.63
2015-04-13,1.0,AUTOMOTIVE,3.0,0.0,51.95
2015-04-13,1.0,BABY CARE,0.0,0.0,51.95
2015-04-13,1.0,BEAUTY,1.0,0.0,51.95
2015-04-13,1.0,BEVERAGES,1043.0,1.0,51.95
2015-04-13,1.0,BOOKS,0.0,0.0,51.95
2015-04-14,1.0,AUTOMOTIVE,4.0,0.0,53.3
2015-04-14,1.0,BABY CARE,0.0,0.0,53.3
2015-04-14,1.0,BEAUTY,4.0,0.0,53.3
2015-04-14,1.0,BEVERAGES,930.0,1.0,53.3
2015-04-14,1.0,BOOKS,0.0,0.0,53.3
2015-04-15,1.0,AUTOMOTIVE,1.0,0.0,56.25
2015-04-15,1.0,BABY CARE,0.0,0.0,56.25
2015-04-15,1.0,BEAUTY,6.0,0.0,56.25
2015-04-15,1.0,BEVERAGES,968.0,1.0,56.25
2015-04-15,1.0,BOOKS,0.0,0.0,56.25
2015-04-16,1.0,AUTOMOTIVE,2.0,0.0,56.69
2015-04-16,1.0,BABY CARE,0.0,0.0,56.69
2015-04-16,1.0,BEAUTY,1.0,0.0,56.69
2015-04-16,1.0,BEVERAGES,912.0,2.0,56.69
2015-04-16,1.0,BOOKS,0.0,0.0,56.69
2015-04-17,1.0,AUTOMOTIVE,4.0,0.0,55.71
2015-04-17,1.0,BABY CARE,0.0,0.0,55.71
2015-04-17,1.0,BEAUTY,0.0,0.0,55.71
2015-04-17,1.0,BEVERAGES,975.0,1.0,55.71
2015-04-17,1.0,BOOKS,0.0,0.0,55.71
2015-04-20,1.0,AUTOMOTIVE,3.0,0.0,56.37
2015-04-20,1.0,BABY CARE,0.0,0.0,56.37
2015-04-20,1.0,BEAUTY,2.0,0.0,56.37
2015-04-20,1.0,BEVERAGES,970.0,1.0,56.37
2015-04-20,1.0,BOOKS,0.0,0.0,56.37
2015-04-21,1.0,AUTOMOTIVE,3.0,0.0,55.58
2015-04-21,1.0,BABY CARE,0.0,0.0,55.58
2015-04-21,1.0,BEAUTY,0.0,0.0,55.58
2015-04-21,1.0,BEVERAGES,1114.0,1.0,55.58
2015-04-21,1.0,BOOKS,0.0,0.0,55.58
2015-04-22,1.0,AUTOMOTIVE,3.0,0.0,56.17
2015-04-22,1.0,BABY CARE,0.0,0.0,56.17
2015-04-22,1.0,BEAUTY,1.0,0.0,56.17
2015-04-22,1.0,BEVERAGES,1134.0,1.0,56.17
2015-04-22,1.0,BOOKS,0.0,0.0,56.17
2015-04-23,1.0,AUTOMOTIVE,2.0,0.0,56.59
2015-04-23,1.0,BABY CARE,0.0,0.0,56.59
2015-04-23,1.0,BEAUTY,3.0,0.0,56.59
2015-04-23,1.0,BEVERAGES,1066.0,1.0,56.59
2015-04-23,1.0,BOOKS,0.0,0.0,56.59
2015-04-24,1.0,AUTOMOTIVE,6.0,0.0,55.98
2015-04-24,1.0,BABY CARE,0.0,0.0,55.98
2015-04-24,1.0,BEAUTY,0.0,0.0,55.98
2015-04-24,1.0,BEVERAGES,1195.0,2.0,55.98
2015-04-24,1.0,BOOKS,0.0,0.0,55.98
2015-04-27,1.0,AUTOMOTIVE,2.0,0.0,55.56
2015-04-27,1.0,BABY CARE,0.0,0.0,55.56
2015-04-27,1.0,BEAUTY,2.0,0.0,55.56
2015-04-27,1.0,BEVERAGES,1125.0,2.0,55.56
2015-04-27,1.0,BOOKS,0.0,0.0,55.56
2015-04-28,1.0,AUTOMOTIVE,6.0,0.0,57.05
2015-04-28,1.0,BABY CARE,0.0,0.0,57.05
2015-04-28,1.0,BEAUTY,3.0,0.0,57.05
2015-04-28,1.0,BEVERAGES,1106.0,2.0,57.05
2015-04-28,1.0,BOOKS,0.0,0.0,57.05
2015-04-29,1.0,AUTOMOTIVE,1.0,0.0,58.55
2015-04-29,1.0,BABY CARE,0.0,0.0,58.55
2015-04-29,1.0,BEAUTY,2.0,0.0,58.55
2015-04-29,1.0,BEVERAGES,930.0,2.0,58.55
2015-04-29,1.0,BOOKS,0.0,0.0,58.55
2015-04-30,1.0,AUTOMOTIVE,10.0,0.0,59.62
2015-04-30,1.0,BABY CARE,0.0,0.0,59.62
2015-04-30,1.0,BEAUTY,2.0,0.0,59.62
2015-04-30,1.0,BEVERAGES,1291.0,1.0,59.62
2015-04-30,1.0,BOOKS,0.0,0.0,59.62
2015-05-01,1.0,AUTOMOTIVE,2.0,0.0,59.1
2015-05-01,1.0,BABY CARE,0.0,0.0,59.1
2015-05-01,1.0,BEAUTY,2.0,0.0,59.1
2015-05-01,1.0,BEVERAGES,363.0,1.0,59.1
2015-05-01,1.0,BOOKS,0.0,0.0,59.1
2015-05-04,1.0,AUTOMOTIVE,5.0,0.0,58.92
2015-05-04,1.0,BABY CARE,0.0,0.0,58.92
2015-05-04,1.0,BEAUTY,3.0,0.0,58.92
2015-05-04,1.0,BEVERAGES,1077.0,2.0,58.92
2015-05-04,1.0,BOOKS,0.0,0.0,58.92
2015-05-05,1.0,AUTOMOTIVE,9.0,0.0,60.38
2015-05-05,1.0,BABY CARE,0.0,0.0,60.38
2015-05-05,1.0,BEAUTY,2.0,0.0,60.38
2015-05-05,1.0,BEVERAGES,1106.0,2.0,60.38
2015-05-05,1.0,BOOKS,0.0,0.0,60.38
2015-05-06,1.0,AUTOMOTIVE,1.0,0.0,60.93
2015-05-06,1.0,BABY CARE,0.0,0.0,60.93
2015-05-06,1.0,BEAUTY,1.0,0.0,60.93
2015-05-06,1.0,BEVERAGES,1095.0,3.0,60.93
2015-05-06,1.0,BOOKS,0.0,0.0,60.93
2015-05-07,1.0,AUTOMOTIVE,4.0,0.0,58.99
2015-05-07,1.0,BABY CARE,0.0,0.0,58.99
2015-05-07,1.0,BEAUTY,5.0,0.0,58.99
2015-05-07,1.0,BEVERAGES,1045.0,2.0,58.99
2015-05-07,1.0,BOOKS,0.0,0.0,58.99
2015-05-08,1.0,AUTOMOTIVE,1.0,0.0,59.41
2015-05-08,1.0,BABY CARE,0.0,0.0,59.41
2015-05-08,1.0,BEAUTY,3.0,0.0,59.41
2015-05-08,1.0,BEVERAGES,1260.0,1.0,59.41
2015-05-08,1.0,BOOKS,0.0,0.0,59.41
2015-05-11,1.0,AUTOMOTIVE,1.0,0.0,59.23
2015-05-11,1.0,BABY CARE,0.0,0.0,59.23
2015-05-11,1.0,BEAUTY,2.0,0.0,59.23
2015-05-11,1.0,BEVERAGES,1393.0,4.0,59.23
2015-05-11,1.0,BOOKS,0.0,0.0,59.23
2015-05-12,1.0,AUTOMOTIVE,3.0,0.0,60.72
2015-05-12,1.0,BABY CARE,0.0,0.0,60.72
2015-05-12,1.0,BEAUTY,3.0,0.0,60.72
2015-05-12,1.0,BEVERAGES,1522.0,2.0,60.72
2015-05-12,1.0,BOOKS,0.0,0.0,60.72
2015-05-13,1.0,AUTOMOTIVE,3.0,0.0,60.5
2015-05-13,1.0,BABY CARE,0.0,0.0,60.5
2015-05-13,1.0,BEAUTY,3.0,0.0,60.5
2015-05-13,1.0,BEVERAGES,1600.0,2.0,60.5
2015-05-13,1.0,BOOKS,0.0,0.0,60.5
2015-05-14,1.0,AUTOMOTIVE,2.0,0.0,59.89
2015-05-14,1.0,BABY CARE,0.0,0.0,59.89
2015-05-14,1.0,BEAUTY,3.0,0.0,59.89
2015-05-14,1.0,BEVERAGES,1258.0,1.0,59.89
2015-05-14,1.0,BOOKS,0.0,0.0,59.89
2015-05-15,1.0,AUTOMOTIVE,2.0,0.0,59.73
2015-05-15,1.0,BABY CARE,0.0,0.0,59.73
2015-05-15,1.0,BEAUTY,1.0,0.0,59.73
2015-05-15,1.0,BEVERAGES,1393.0,1.0,59.73
2015-05-15,1.0,BOOKS,0.0,0.0,59.73
2015-05-18,1.0,AUTOMOTIVE,0.0,0.0,59.44
2015-05-18,1.0,BABY CARE,0.0,0.0,59.44
2015-05-18,1.0,BEAUTY,0.0,0.0,59.44
2015-05-18,1.0,BEVERAGES,1310.0,0.0,59.44
2015-05-18,1.0,BOOKS,0.0,0.0,59.44
2015-05-19,1.0,AUTOMOTIVE,5.0,0.0,57.3
2015-05-19,1.0,BABY CARE,0.0,0.0,57.3
2015-05-19,1.0,BEAUTY,2.0,0.0,57.3
